ip,fqdns,is_anycast,service_transport,service_port,service_banner,service_protocol,service_http_title,service_http_status_code,service_http_headers_sha256,service_http_body,service_http_body_mmh3,service_http_body_sha1,service_http_body_sha256,service_http_favicon_mmh3,service_http_favicon_sha256,service_ssh_hassh,service_tls_is_self_signed,service_tls_valid_from,service_tls_expires_at,service_tls_supported_versions,service_tls_fingerprint_sha256,service_tls_fingerprint_sha1,service_tls_jarm,service_tls_serial_number,service_tls_issuer_common_name,service_tls_issuer_country,service_tls_issuer_organization,service_tls_issuer_organizational_unit,service_tls_issuer_province,service_tls_issuer_locality,service_tls_issuer_email_address,service_tls_subject_common_name,service_tls_subject_country,service_tls_subject_organization,service_tls_subject_organizational_unit,service_tls_subject_province,service_tls_subject_locality,service_tls_subject_email_address,service_tls_raw,service_tls_is_valid,service_tls_is_trusted,service_scanned_at,service_fingerprints_os_product,service_fingerprints_os_version,service_fingerprints_os_icon_url,service_fingerprints_service_product,service_fingerprints_service_version,service_fingerprints_service_icon_url,service_fingerprints_technologies,service_fingerprints_tags,service_cves,asn_number,asn_org,geo_city_name,geo_country_name,geo_country_iso_code
142.93.232.3,,False,tcp,21.0,"200 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-21T05:36:25.931713Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
209.38.37.17,,False,tcp,21.0,"200 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-08T10:09:41.922096Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
209.38.37.17,,False,tcp,102.0,"copyright: Original Siemens Equipment
cpu_profile: ""\uFFFD""
firmware: 3.2.6
hardware: 4.0.1
is_s7: true
module: CPU 315-2 PN/DP
module_id: '6ES7 315-2EH14-0AB0 '
module_type: CPU 315-2 PN/DP
reserved_for_os: MMC 267FF11F
serial_number: S C-C2UR28922012
system: SAAP7-SERVER
",siemens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-21T10:35:27.832071Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
188.166.29.224,,False,tcp,23.0,Username: ,telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06T16:17:05.469882Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
188.166.29.224,,False,tcp,102.0,"copyright: Original Siemens Equipment
cpu_profile: ""\uFFFD""
firmware: 3.2.6
hardware: 4.0.1
is_s7: true
module: CPU 315-2 PN/DP
module_id: '6ES7 315-2EH14-0AB0 '
module_type: CPU 315-2 PN/DP
reserved_for_os: MMC 267FF11F
serial_number: S C-C2UR28922012
system: SAAP7-SERVER
",siemens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-20T02:02:58.164210Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
83.146.235.237,,False,tcp,502.0,"exception_response:
    exception_function: 43
    exception_type: 1
function_code: 171
length: 3
raw: WkcAAAADAasB
raw_response: AQ==
unit_id: 1
",modbus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-25T20:38:22.434839Z,,,,,,,,,,39194.0,Vakka-Suomen Puhelin Oy,Uusikaupunki,Finland,FI
159.8.253.52,"mail.server1.smartentity.net, webmail.platcoms.com, autoconfig.server1.smartentity.net, mail.platcoms.com, cpanel.platcoms.com, fax.smartentity.net, autodiscover.server1.smartentity.net, www.server1.smartentity.net, platcoms.com, webdisk.platcoms.com, cpcalendars.platcoms.com, server1.smartentity.net, ipv6.server1.smartentity.net, www.platcoms.com, smartentity.net, www.fax.smartentity.net, www.smartentity.net, cpcontacts.platcoms.com",False,tcp,587.0,"220-server1.smartentity.net ESMTP Exim 4.96.2 #2 Sun, 24 Aug 2025 14:00:52 -0500 
220-We do not authorize the use of this system to transport unsolicited, 
220 and/or bulk e-mail.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-24T19:00:54Z,,,,,,,,,,36351.0,SOFTLAYER,Amsterdam,The Netherlands,NL
188.166.43.81,"crnidjordje.com, suzanavuic.com, homebrewing-equipment.com, vuicdesign.com",False,tcp,587.0,"220 server.crnidjordje.com ESMTP Postfix (Ubuntu)
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-22T18:11:33Z,,,,,,,,,,14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
188.166.43.81,"crnidjordje.com, suzanavuic.com, homebrewing-equipment.com, vuicdesign.com",False,tcp,21.0,"220 (vsFTPd 3.0.2)
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-21T12:48:02Z,,,,vsFTPd,3.0.2,https://fp-icons.modat.io/technologies/default.svg,,,"{'id': 'CVE-2021-3618', 'cvss': 7.4, 'is_kev': False}",14061.0,DIGITALOCEAN-ASN,Amsterdam,The Netherlands,NL
45.94.31.35,gestcompta.pro,False,tcp,21.0,"220---------- Welcome to Pure-FTPd [privsep] [TLS] ----------
220-You are user number 1 of 50 allowed.
220-Local time is now 11:26. Server port: 21.
220-This is a private system - No anonymous login
220-IPv6 connections are also welcome on this server.
220 You will be disconnected after 15 minutes of inactivity.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-25T11:26:28.173962Z,,,,Pure-FTPd,,,,,"{'id': 'CVE-2019-20176', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2011-1575', 'cvss': None, 'is_kev': False}, {'id': 'CVE-2020-9365', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2020-9274', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2020-35359', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2011-3171', 'cvss': None, 'is_kev': False}, {'id': 'CVE-2011-0988', 'cvss': None, 'is_kev': False}, {'id': 'CVE-2021-40524', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2017-12170', 'cvss': 9.8, 'is_kev': False}, {'id': 'CVE-2011-0418', 'cvss': None, 'is_kev': False}",210558.0,1337 Services GmbH,Amsterdam,The Netherlands,NL
81.4.121.40,powerslacker.com,False,tcp,21.0,"220 Welcome to Powerslacker.com. You are here.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-22T10:40:02Z,,,,,,,,,,198203.0,RouteLabel V.O.F.,,The Netherlands,NL
46.17.3.107,,False,tcp,21.0,"220 AP7922B Network Management Card AOS v7.1.2 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-23T04:36:07Z,,,,AOS AP7922B,7.1.2,https://fp-icons.modat.io/technologies/AOS.svg,,,,48635.0,CLDIN B.V.,,The Netherlands,NL
185.184.121.130,"www.konjopower.com, www.nbhnoto.com, mail.konjopower.com, konjopower.com, nbhnoto.com, mail.nbhnoto.com",False,tcp,21.0,"220 ProFTPD Server (Debian) [::ffff:185.184.121.130]
",ftp,,,,,,,,,,,1.0,2025-06-30 15:17:22+00:00,2035-06-28 15:17:22+00:00,TLSv1.2,12197d1474fb99f12e6caf84224ac812fcf2ced013ed244116005b635ba69ceb,6ccafc730f983a2c388b32c0941e3df0fed42465,,122915886941054471491601574484786392298943617449,mail.konjopower.com,US,Self-signed for mail.konjopower.com,,,Santa Clara,,mail.konjopower.com,US,Self-signed for mail.konjopower.com,,,Santa Clara,,"Certificate:
    Data:
        Version: 3 (0x2)
        Serial Number:
            15:87:bd:2e:d0:55:47:e1:f2:d7:d8:51:71:42:16:8a:75:73:19:a9
        Signature Algorithm: sha256WithRSAEncryption
        Issuer: CN=mail.konjopower.com, C=US, L=Santa Clara, O=Self-signed for mail.konjopower.com
        Validity
            Not Before: Jun 30 15:17:22 2025 GMT
            Not After : Jun 28 15:17:22 2035 GMT
        Subject: CN=mail.konjopower.com, C=US, L=Santa Clara, O=Self-signed for mail.konjopower.com
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (2048 bit)
                Modulus:
                    00:a6:60:77:c3:41:c0:93:1c:b1:c6:8e:10:18:e6:
                    a2:e1:6d:f7:d1:d1:69:4e:c2:d3:0e:24:68:6d:d4:
                    48:24:b0:ac:a9:ac:f6:ca:95:6a:a0:31:dc:8c:ef:
                    b9:cb:f7:62:03:0f:4b:84:90:ed:12:b0:28:3f:9f:
                    d6:01:25:a3:30:b2:b7:4f:07:1f:ae:a1:f7:5f:51:
                    d9:3e:c1:7b:04:2b:b8:16:d6:09:45:7f:e9:b4:3a:
                    f0:b5:f1:11:76:ec:ee:12:6c:32:64:7b:6d:ad:6f:
                    9f:57:6a:df:b0:48:70:f3:c0:e5:a6:db:ff:63:ab:
                    cc:a5:81:21:bd:dd:5e:d4:54:3d:6c:c3:3a:3d:3d:
                    d4:2d:83:6c:36:bb:9f:dc:f1:a4:da:3a:06:a0:a0:
                    33:3d:fe:f0:4f:ad:94:66:d4:aa:e9:ba:66:25:2e:
                    c5:50:ae:df:7a:4f:92:56:98:f5:b4:45:7b:1b:fc:
                    77:49:86:58:d5:7b:f6:ba:62:fa:91:ae:72:a4:64:
                    6c:e1:48:fa:1c:a5:d6:37:58:f2:0a:f3:07:62:08:
                    93:f1:5d:09:12:94:52:42:7f:b9:2a:a0:dd:8a:46:
                    75:9c:19:c6:24:77:13:af:a6:08:ef:6c:a2:29:a8:
                    75:1b:5c:ba:22:4c:5d:94:76:3c:70:ee:33:a3:4f:
                    86:49
                Exponent: 65537 (0x10001)
        X509v3 extensions:
            X509v3 Subject Key Identifier: 
                BB:2A:09:FE:5E:05:99:BE:E6:6D:57:0A:B9:63:22:5E:6B:F6:D3:3B
            X509v3 Authority Key Identifier: 
                BB:2A:09:FE:5E:05:99:BE:E6:6D:57:0A:B9:63:22:5E:6B:F6:D3:3B
            X509v3 Basic Constraints: critical
                CA:TRUE
            X509v3 Subject Alternative Name: 
                DNS:mail.konjopower.com, DNS:localhost
            X509v3 Extended Key Usage: 
                TLS Web Server Authentication
    Signature Algorithm: sha256WithRSAEncryption
    Signature Value:
        2b:7f:3f:d1:ad:9f:71:e3:2e:e1:10:25:53:11:30:b6:9e:0e:
        fe:33:74:49:f0:a7:6a:2b:60:e7:2f:33:ac:be:4d:38:4c:fd:
        09:90:26:34:32:aa:ca:4f:22:91:8b:2d:2c:8c:b1:ad:81:76:
        5d:95:e2:4d:b7:c3:ba:3c:b6:1d:8d:ef:5d:90:aa:09:d0:ca:
        06:23:d2:1d:e7:2e:e8:6f:9f:4a:3d:9f:6b:ae:3f:58:c0:79:
        b4:66:90:3b:17:98:20:cd:4d:e4:ec:a7:58:73:01:93:ea:93:
        20:e6:ac:04:2c:d7:76:74:9d:32:f5:cf:a2:a0:20:f0:a8:07:
        f0:9b:dd:65:99:74:8a:7b:b8:2d:9a:28:14:15:9c:2a:1f:2a:
        39:67:5a:75:dd:6f:40:f5:5a:8c:c0:0f:e0:37:ab:1f:a1:8d:
        d5:c0:85:ae:1f:f7:03:42:a1:56:7d:e7:16:49:25:71:ef:f1:
        50:2b:65:20:50:e9:5b:58:a6:f3:de:1c:ec:d7:69:f4:26:ff:
        47:39:47:b0:95:fc:75:a6:fa:7c:b8:45:a1:54:a9:07:a4:61:
        d7:a3:bd:5e:e9:81:c2:4b:b0:38:ff:91:21:dc:94:72:47:f8:
        7e:2d:ae:80:4c:57:56:64:10:7e:62:86:85:08:73:ac:3c:65:
        5b:fc:f0:f0
",1.0,0.0,2025-07-10T20:21:13.353664Z,,,,ProFTPD,,https://fp-icons.modat.io/technologies/Proftpd.png,,,"{'id': 'CVE-2023-51713', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2020-9272', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2019-19270', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2019-12815', 'cvss': 9.8, 'is_kev': False}, {'id': 'CVE-2019-19272', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2023-48795', 'cvss': 5.9, 'is_kev': False}, {'id': 'CVE-2019-18217', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2019-19271', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2021-46854', 'cvss': 7.5, 'is_kev': False}, {'id': 'CVE-2019-19269', 'cvss': 4.9, 'is_kev': False}, {'id': 'CVE-2020-9273', 'cvss': 8.8, 'is_kev': False}",216127.0,International Hosting Company Limited,Amsterdam,The Netherlands,NL
95.211.3.58,"advogados-coimbra.com, advogados-lisboa.com, advogados-porto.com, advogados-braga.com, advogados-aveiro.com",False,tcp,21.0,"220 AP8959 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-15T06:17:38.085654Z,,,,AOS AP8959,7.0.8,https://fp-icons.modat.io/technologies/AOS.svg,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
185.17.186.188,,False,tcp,21.0,"220 AP8959 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T22:03:27.453246Z,,,,AOS AP8959,7.0.8,https://fp-icons.modat.io/technologies/AOS.svg,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
185.17.186.188,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T20:25:10.144176Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
190.105.195.3,,False,tcp,21.0,"220 AP8959 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T20:26:50.086891Z,,,,AOS AP8959,7.0.8,https://fp-icons.modat.io/technologies/AOS.svg,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
190.105.195.3,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T18:25:09.474809Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
190.105.195.4,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T18:25:10.176650Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
190.105.195.4,,False,tcp,21.0,"220 AP8959 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-27T11:04:07.514365Z,,,,AOS AP8959,7.0.8,https://fp-icons.modat.io/technologies/AOS.svg,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
83.149.118.89,,False,tcp,21.0,"220 AP8953 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-23T10:50:12.440084Z,,,,AOS AP8953,7.0.8,https://fp-icons.modat.io/technologies/AOS.svg,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
83.149.118.89,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-22T11:13:09.412723Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
37.48.95.249,,False,tcp,21.0,"220 AP8953 Network Management Card AOS v7.0.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-18T11:20:32.927962Z,,,,AOS AP8953,7.0.8,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
37.48.95.249,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-17T19:51:35.710851Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
37.48.111.240,,False,tcp,21.0,"220 AP8953 Network Management Card AOS v7.1.8 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-18T04:36:32.230421Z,,,,AOS AP8953,7.1.8,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
37.48.111.240,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06T13:33:27.920410Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
5.79.112.250,,False,tcp,21.0,"220 AP8953 Network Management Card AOS v6.8.2 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06T23:06:12.686862Z,,,,AOS AP8953,6.8.2,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
5.79.112.250,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06T16:16:47.488191Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,,The Netherlands,NL
37.48.95.248,,False,tcp,23.0,"
User Name : ",telnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06T13:33:30.170831Z,,,,,,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
37.48.95.248,,False,tcp,21.0,"220 AP8953 Network Management Card AOS v6.5.6 FTP server ready.
",ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-05T09:38:52.147679Z,,,,AOS AP8953,6.5.6,,,,,60781.0,LeaseWeb Netherlands B.V.,Amsterdam,The Netherlands,NL
91.64.160.253,,0.0,tcp,443.0,,http,,200.0,,"<HTML>
<HEAD>
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> <!-- ISO-8859-1 oder UTF-8 -->
<meta http-equiv=""cache-control"" content=""no-cache"">
<meta http-equiv=""pragma"" content=""no-cache"">
<meta http-equiv=""expires"" content=""0"">
<META http-equiv='refresh' content='0; URL=./Portal/Intro.mwsl'>
</HEAD>
<BODY>
<a href='./Portal/Intro.mwsl'>If you are not automatically redirected, click here</a>
</BODY>
</HTML>
",-1982160357.0,c10be5c1d0e408d8f25ab73025a799f7e3d1c47c,7c5742f6eb1d79289d61ee7ad9cf235d56428be282106fc3b8cef14b799e53ad,,,,False,1970-01-01 00:44:34+00:00,2029-12-17 00:44:34+00:00,TLSv1.1,0684e565ffeb1adb8aae0d912ca92249490ba74fc3b2b0e8d349b90498a8b431,6c9d2478216180795682d5417e9fbdf1057b6e73,04c02c00004c04c04a04c02c04c04ce3b0c44298fc1c149afbf4c8996fb924,12165680940249460860,SIMATIC CONTROLLER,DE,Siemens AG,Automation and Drives,Bavaria,Nuremberg,,192.168.178.29,DE,Siemens AG,Automation and Drives,,Nuremberg,,"Certificate:
    Data:
        Version: 1 (0x0)
        Serial Number:
            a8:d5:2e:5b:ce:4f:30:7c
        Signature Algorithm: sha1WithRSAEncryption
        Issuer: C=DE, ST=Bavaria, L=Nuremberg, O=Siemens AG, OU=Automation and Drives, CN=SIMATIC CONTROLLER
        Validity
            Not Before: Jan  1 00:44:34 1970 GMT
            Not After : Dec 17 00:44:34 2029 GMT
        Subject: C=DE, L=Nuremberg, O=Siemens AG, OU=Automation and Drives, CN=192.168.178.29
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (1024 bit)
                Modulus:
                    00:e4:e5:26:e9:88:ae:00:16:32:de:e8:56:b0:7e:
                    b5:1f:22:56:4b:c1:d1:99:b0:af:ec:93:e5:f3:f3:
                    22:0b:74:38:c5:2d:33:eb:24:a0:c8:d4:65:c3:99:
                    dc:d5:4d:f3:1c:77:fb:a4:ea:a2:22:3f:10:88:00:
                    8b:ba:c7:3c:b1:49:d3:8a:f5:6f:0a:ce:23:12:d9:
                    e0:f1:1c:79:4b:32:0f:db:eb:c2:7a:ed:4e:b3:fe:
                    34:b7:12:f9:01:31:0f:e4:f6:6d:a6:9c:e7:7a:0c:
                    b9:8b:64:5c:ba:a8:b7:a2:97:8f:28:ce:71:11:d7:
                    f5:eb:3e:dc:64:88:e4:74:ff
                Exponent: 65537 (0x10001)
    Signature Algorithm: sha1WithRSAEncryption
    Signature Value:
        86:ec:06:67:fc:c7:c0:78:2d:e5:76:58:de:28:ae:7c:5b:fc:
        d4:9c:ec:c2:eb:c2:4a:82:f3:96:df:d7:1d:aa:8d:89:4c:30:
        42:2a:2b:c3:f4:9e:ec:58:f4:ec:03:3b:a7:9a:a0:9f:1c:dc:
        2a:35:51:53:d3:9f:69:06:4d:c3:34:2e:cf:c0:93:9d:a8:43:
        5b:d1:4a:ae:48:8c:5f:41:0b:5a:e6:a6:2b:ce:60:5c:96:41:
        75:2b:ca:9b:88:db:a7:fd:43:fb:7e:53:fd:04:95:7d:23:ed:
        9c:c3:05:5a:44:00:d1:8e:71:d1:58:01:b8:d5:da:da:ef:d3:
        d3:09
",True,True,2025-08-25T08:47:41Z,,,,,,,,,,3209.0,Vodafone GmbH,Stralsund,Germany,DE
91.64.158.188,,0.0,tcp,80.0,"HTTP/1.1 200 OK
Transfer-Encoding: chunked
Content-Type: text/html

",http,,200.0,41b27e62faa01333259b595254848c290176661507d60bcce7671ebc63af1ff5,"<HTML>
<HEAD>
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> <!-- ISO-8859-1 oder UTF-8 -->
<meta http-equiv=""cache-control"" content=""no-cache"">
<meta http-equiv=""pragma"" content=""no-cache"">
<meta http-equiv=""expires"" content=""0"">
<META http-equiv='refresh' content='0; URL=./Portal/Intro.mwsl'>
</HEAD>
<BODY>
<a href='./Portal/Intro.mwsl'>If you are not automatically redirected, click here</a>
</BODY>
</HTML>
",-1982160357.0,c10be5c1d0e408d8f25ab73025a799f7e3d1c47c,7c5742f6eb1d79289d61ee7ad9cf235d56428be282106fc3b8cef14b799e53ad,,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000,,,,,,,,,,,,,,,,,False,False,2025-05-05T18:33:45.257239Z,,,,,,,,,,3209.0,Vodafone GmbH,Stralsund,Germany,DE
91.64.158.188,,0.0,tcp,443.0,"HTTP/1.1 200 OK
Transfer-Encoding: chunked
Content-Type: text/html

",http,,200.0,41b27e62faa01333259b595254848c290176661507d60bcce7671ebc63af1ff5,"<HTML>
<HEAD>
<meta http-equiv=""content-type"" content=""text/html; charset=UTF-8""> <!-- ISO-8859-1 oder UTF-8 -->
<meta http-equiv=""cache-control"" content=""no-cache"">
<meta http-equiv=""pragma"" content=""no-cache"">
<meta http-equiv=""expires"" content=""0"">
<META http-equiv='refresh' content='0; URL=./Portal/Intro.mwsl'>
</HEAD>
<BODY>
<a href='./Portal/Intro.mwsl'>If you are not automatically redirected, click here</a>
</BODY>
</HTML>
",-1982160357.0,c10be5c1d0e408d8f25ab73025a799f7e3d1c47c,7c5742f6eb1d79289d61ee7ad9cf235d56428be282106fc3b8cef14b799e53ad,,,,False,1970-01-01 20:21:50+00:00,2029-12-17 20:21:50+00:00,TLSv1.1,cbe6e0b2999c941a58afdab39b1920b2fc20cd0f013380eb090eaeeff52b1560,b105101d733a56d9e69ca473065ab3eec05115c1,04c02c00004c04c04a04c02c04c04ce3b0c44298fc1c149afbf4c8996fb924,14342282408867193242,SIMATIC CONTROLLER,DE,Siemens AG,Automation and Drives,Bavaria,Nuremberg,,192.168.178.29,DE,Siemens AG,Automation and Drives,,Nuremberg,,"Certificate:
    Data:
        Version: 1 (0x0)
        Serial Number:
            c7:0a:05:dc:b8:dc:e1:9a
        Signature Algorithm: sha1WithRSAEncryption
        Issuer: C=DE, ST=Bavaria, L=Nuremberg, O=Siemens AG, OU=Automation and Drives, CN=SIMATIC CONTROLLER
        Validity
            Not Before: Jan  1 20:21:50 1970 GMT
            Not After : Dec 17 20:21:50 2029 GMT
        Subject: C=DE, L=Nuremberg, O=Siemens AG, OU=Automation and Drives, CN=192.168.178.29
        Subject Public Key Info:
            Public Key Algorithm: rsaEncryption
                Public-Key: (1024 bit)
                Modulus:
                    00:e1:40:09:3d:ea:3d:bb:b1:29:02:a8:71:3b:aa:
                    1f:4d:4c:93:85:07:94:68:54:62:e9:ea:8d:a1:a0:
                    b6:b6:6d:66:52:9e:10:d4:c6:c3:3a:a0:44:75:26:
                    91:14:d4:15:e0:e7:31:24:c3:a7:42:78:b1:37:bf:
                    85:0e:0d:83:92:ae:03:e6:b4:f7:85:fa:8f:54:4b:
                    8e:24:f4:3e:78:82:08:19:2b:6a:56:8f:27:35:5a:
                    21:6a:10:47:7e:c5:a5:c4:df:e3:89:90:e8:13:3a:
                    ea:28:21:aa:8c:ea:e9:4a:26:f4:00:64:40:ab:ee:
                    54:79:74:0a:15:c6:f9:5c:e1
                Exponent: 65537 (0x10001)
    Signature Algorithm: sha1WithRSAEncryption
    Signature Value:
        41:7f:a6:51:f4:5c:28:d0:b3:c9:be:a1:f0:4f:d6:2c:e7:54:
        e3:b2:1a:16:20:bf:45:ee:13:f2:a4:5a:e7:00:d6:f8:9d:71:
        df:f3:90:6f:33:e4:4c:37:30:0a:a3:8e:97:fc:b3:f6:5b:d9:
        f8:98:d6:be:cf:1b:d5:d8:2a:38:af:a5:c5:8c:f8:e2:df:3c:
        99:1e:97:f6:2a:c7:b9:fc:69:dd:f0:17:89:39:cb:a2:3c:f3:
        88:8f:57:80:13:5b:3f:67:3e:f8:0e:1f:6f:d9:fd:5f:e8:f2:
        a7:8a:ac:69:b4:93:f0:ce:a0:a3:6a:02:c5:c1:01:e6:15:12:
        3e:41
",True,True,2025-05-05T05:51:56.252811Z,,,,,,,,,,3209.0,Vodafone GmbH,Stralsund,Germany,DE
